2.315656934690355797e+02
2.133440530358821547e+02
2.074304286386183662e+02
2.056055304823274810e+02
2.054717436183408665e+02
2.048527081658500038e+02
2.036568982761743882e+02
2.036568982761743882e+02
2.023488992837026785e+02
2.011037913420987593e+02
