0,0.068,0.464,0.3,0.441,0.357,0.277,64.716,239.652,0.27
0,0.174,0.252,0.267,0.458,0.263,0.363,114.617,186.924,0.613
0,0.224,0.152,0.383,0.329,0.279,0.19,164.804,188.286,0.875
0,0.204,0.192,0.177,0.341,0.042,0.15,289.357,365.456,0.792
0,0.164,0.272,0.235,0.161,0.064,0.413,243.825,269.344,0.905
0,0.086,0.428,0.389,0.026,0.293,0.389,112.701,211.178,0.534
0,0.12,0.36,0.324,0.238,0.235,0.092,161.833,408.648,0.396
0,0.226,0.148,0.38,0.022,0.234,0.241,298.98,223.525,1.338
0,0.192,0.216,0.329,0.231,0.066,0.17,248.272,353.084,0.703
0,0.26,0.08,0.375,0.27,0.04,0.09,270.979,206.179,1.314
0,0.15,0.3,0.279,0.425,0.307,0.146,121.985,291.762,0.418
0,0.206,0.188,0.375,0.252,0.392,0.202,170.44,168.094,1.014
0,0.138,0.324,0.433,0.309,0.423,0.308,82.082,143.387,0.572
0,0.07,0.46,0.166,0.105,0.458,0.212,99.264,207.238,0.479
0,0.072,0.456,0.098,0.398,0.294,0.382,92.556,221.763,0.417
0,0.148,0.304,0.108,0.351,0.034,0.234,235.165,427.175,0.551
0,0.17,0.26,0.409,0.325,0.319,0.238,114.517,211.533,0.541
0,0.256,0.088,0.349,0.111,0.193,0.285,329.311,167.926,1.961
0,0.176,0.248,0.103,0.036,0.243,0.1,371.243,413.822,0.897
0,0.17,0.26,0.101,0.426,0.331,0.384,159.314,164.849,0.966
0,0.224,0.152,0.35,0.058,0.337,0.421,270.158,123.476,2.188
0,0.144,0.312,0.205,0.399,0.389,0.378,115.81,141.009,0.821
0,0.168,0.264,0.399,0.291,0.038,0.323,157.607,290.771,0.542
0,0.202,0.196,0.23,0.462,0.159,0.393,150.489,192.918,0.78
0,0.11,0.38,0.16,0.411,0.381,0.023,130.833,335.681,0.39
0,0.228,0.144,0.082,0.337,0.333,0.035,317.011,262.553,1.207
0,0.098,0.404,0.322,0.196,0.032,0.182,185.418,516.462,0.359
0,0.244,0.112,0.374,0.34,0.335,0.448,160.55,79.909,2.009
0,0.184,0.232,0.173,0.076,0.105,0.159,368.84,421.91,0.874
0,0.064,0.472,0.429,0.43,0.35,0.098,64.548,330.611,0.195
0,0.092,0.416,0.277,0.103,0.301,0.152,149.63,364.017,0.411
0,0.234,0.132,0.26,0.403,0.269,0.161,197.32,197.815,0.997
0,0.136,0.328,0.327,0.066,0.175,0.452,181.946,204.162,0.891
0,0.186,0.228,0.022,0.179,0.322,0.215,322.36,287.287,1.122
0,0.234,0.132,0.172,0.429,0.043,0.347,237.026,216.057,1.097
0,0.154,0.292,0.113,0.132,0.245,0.393,245.35,233.577,1.05
0,0.238,0.124,0.416,0.021,0.42,0.052,262.354,177.877,1.475
0,0.202,0.196,0.098,0.091,0.261,0.094,408.254,361.657,1.129
0,0.084,0.432,0.414,0.097,0.344,0.261,102.161,256.264,0.399
0,0.232,0.136,0.455,0.23,0.038,0.15,215.602,239.445,0.9
0,0.106,0.388,0.227,0.397,0.139,0.034,174.631,534.985,0.326
0,0.214,0.172,0.298,0.14,0.311,0.218,274.655,214.282,1.282
0,0.2,0.2,0.346,0.028,0.184,0.279,285.725,267.058,1.07
0,0.172,0.256,0.363,0.351,0.459,0.447,97.468,59.768,1.631
0,0.244,0.112,0.032,0.074,0.346,0.29,516.975,230.033,2.247
0,0.118,0.364,0.413,0.289,0.141,0.049,155.247,486.448,0.319
0,0.13,0.34,0.424,0.187,0.333,0.345,112.364,185.893,0.604
0,0.162,0.276,0.092,0.053,0.422,0.245,258.481,228.755,1.13
0,0.114,0.372,0.248,0.373,0.306,0.096,129.182,356.294,0.363
0,0.188,0.224,0.051,0.305,0.402,0.118,251.221,257.452,0.976
0,0.142,0.316,0.117,0.469,0.427,0.082,123.193,260.856,0.472
0,0.222,0.156,0.291,0.205,0.375,0.219,251.219,172.697,1.455
0,0.146,0.308,0.136,0.127,0.093,0.368,258.87,324.532,0.798
0,0.11,0.38,0.335,0.367,0.394,0.191,89.045,235.427,0.378
0,0.214,0.172,0.096,0.039,0.021,0.445,459.181,288.563,1.591
0,0.224,0.076,0.192,0.198,0.137,0.249,412.438,213.513,1.932
0,0.088,0.212,0.206,0.091,0.288,0.431,201.902,194.129,1.04
0,0.246,0.054,0.452,0.315,0.402,0.144,147.218,89.058,1.653
0,0.246,0.054,0.294,0.303,0.18,0.347,274.968,116.397,2.362
0,0.062,0.238,0.208,0.313,0.13,0.028,228.447,571.552,0.4


0,0.162,0.138,0.225,0.36,0.321,0.411,192.246,130.229,1.476
0,0.156,0.144,0.415,0.366,0.068,0.074,178.817,340.597,0.525
0,0.078,0.222,0.104,0.188,0.25,0.086,256.626,451.906,0.568
0,0.178,0.122,0.134,0.044,0.457,0.201,399.245,211.84,1.885
0,0.196,0.104,0.22,0.179,0.231,0.282,352.414,208.276,1.692
0,0.248,0.052,0.334,0.339,0.436,0.223,210.149,85.056,2.471
0,0.08,0.22,0.435,0.294,0.106,0.331,117.088,305.425,0.383
0,0.264,0.036,0.073,0.145,0.283,0.443,557.203,129.614,4.299
0,0.26,0.04,0.169,0.173,0.437,0.248,455.429,112.019,4.066
0,0.158,0.142,0.18,0.069,0.426,0.129,349.344,247.953,1.409
0,0.182,0.118,0.469,0.284,0.42,0.412,114.581,70.221,1.632
0,0.194,0.106,0.402,0.387,0.318,0.275,126.699,133.581,0.948
0,0.104,0.196,0.239,0.357,0.077,0.163,215.464,432.953,0.498
0,0.06,0.24,0.219,0.201,0.266,0.25,156.176,333.471,0.468
0,0.226,0.074,0.215,0.07,0.21,0.182,476.973,237.353,2.01
0,0.172,0.128,0.14,0.138,0.049,0.071,484.637,435.065,1.114
0,0.23,0.07,0.157,0.284,0.068,0.291,382.755,199.069,1.923
0,0.154,0.146,0.349,0.189,0.241,0.084,257.866,304.145,0.848
0,0.236,0.064,0.1,0.299,0.176,0.03,425.046,235.971,1.801
0,0.138,0.162,0.323,0.334,0.229,0.114,190.834,308.553,0.618
0,0.276,0.024,0.419,0.191,0.304,0.028,254.186,90.579,2.806
0,0.1,0.2,0.204,0.201,0.227,0.14,248.192,391.914,0.633
0,0.054,0.246,0.285,0.035,0.27,0.128,186.058,424.105,0.439
0,0.252,0.048,0.176,0.112,0.454,0.338,472.472,107.206,4.407
0,0.122,0.178,0.117,0.128,0.252,0.375,291.763,246.34,1.184
0,0.22,0.08,0.391,0.285,0.243,0.171,213.354,159.6,1.337
0,0.13,0.17,0.263,0.353,0.294,0.325,163.742,196.668,0.833
0,0.172,0.128,0.184,0.341,0.414,0.395,214.151,102.519,2.089
0,0.136,0.164,0.3,0.153,0.19,0.241,261.251,300.586,0.869
0,0.234,0.066,0.396,0.467,0.098,0.42,101.456,104.865,0.967
0,0.072,0.228,0.108,0.181,0.062,0.217,267.484,499.436,0.536
0,0.146,0.154,0.288,0.335,0.393,0.103,182.814,223.002,0.82
0,0.082,0.218,0.243,0.087,0.103,0.306,236.168,383.404,0.616
0,0.11,0.19,0.105,0.25,0.217,0.371,238.309,256.96,0.927
0,0.182,0.118,0.295,0.184,0.108,0.255,313.765,260.732,1.203
0,0.254,0.046,0.142,0.364,0.419,0.146,305.845,113.856,2.686
0,0.2,0.1,0.209,0.167,0.415,0.073,366.896,208.369,1.761
0,0.082,0.218,0.416,0.453,0.119,0.202,92.556,388.081,0.238
0,0.212,0.088,0.068,0.381,0.355,0.178,298.41,179.678,1.661
0,0.184,0.116,0.248,0.262,0.447,0.175,250.036,157.791,1.585
0,0.136,0.164,0.055,0.073,0.177,0.125,440.43,457.119,0.963
0,0.124,0.176,0.36,0.374,0.316,0.041,147.536,296.893,0.497
0,0.104,0.196,0.056,0.448,0.218,0.43,169.064,211.367,0.8
0,0.102,0.198,0.455,0.159,0.334,0.201,142.351,244.619,0.582
0,0.06,0.24,0.44,0.365,0.183,0.373,76.37,252.856,0.302
0,0.262,0.038,0.093,0.42,0.099,0.209,309.609,140.984,2.196
0,0.062,0.238,0.376,0.405,0.378,0.376,66.277,154.111,0.43
0,0.27,0.03,0.247,0.209,0.334,0.102,394.876,114.93,3.436
0,0.22,0.08,0.21,0.466,0.128,0.375,194.567,146.43,1.329
0,0.126,0.174,0.326,0.362,0.322,0.236,140.011,219.498,0.638
0,0.108,0.192,0.059,0.062,0.426,0.417,262.09,149.327,1.755
0,0.208,0.092,0.379,0.152,0.324,0.306,256.834,135.262,1.899
0,0.15,0.15,0.152,0.049,0.202,0.133,421.258,395.674,1.065
0,0.278,0.022,0.078,0.155,0.057,0.069,599.987,191.054,3.14
0,0.21,0.09,0.25,0.094,0.297,0.304,384.142,175.543,2.188
0,0.214,0.086,0.086,0.089,0.431,0.281,484.828,178.077,2.723
0,0.124,0.176,0.147,0.461,0.306,0.461,143.134,131.759,1.086
0,0.172,0.128,0.392,0.094,0.243,0.422,244.56,150.044,1.63
0,0.142,0.158,0.257,0.464,0.236,0.096,159.85,305.831,0.523
0,0.08,0.22,0.023,0.413,0.276,0.406,153.697,214.623,0.716
0,0.22,0.08,0.165,0.373,0.105,0.024,334.145,258.865,1.291
0,0.242,0.058,0.231,0.347,0.13,0.212,296.223,159.905,1.852
0,0.144,0.156,0.097,0.278,0.434,0.32,241.353,151.558,1.592
0,0.102,0.198,0.35,0.334,0.286,0.027,162.896,358.522,0.454
0,0.142,0.158,0.247,0.203,0.461,0.354,205.869,112.436,1.831
0,0.192,0.108,0.278,0.137,0.198,0.386,327.117,180.309,1.814
0,0.074,0.226,0.416,0.121,0.041,0.229,198.107,450.922,0.439
0,0.124,0.176,0.081,0.31,0.409,0.21,223.435,225.195,0.992
0,0.238,0.062,0.4,0.187,0.269,0.27,254.733,121.193,2.102
0,0.238,0.062,0.271,0.372,0.374,0.28,221.446,97.991,2.26
0,0.254,0.046,0.422,0.175,0.43,0.432,222.712,55.38,4.022
0,0.118,0.182,0.465,0.469,0.331,0.278,49.077,179.712,0.273
0,0.074,0.226,0.144,0.43,0.343,0.113,141.555,333.422,0.425
0,0.062,0.238,0.085,0.205,0.173,0.124,239.851,507.118,0.473
0,0.27,0.03,0.117,0.322,0.283,0.173,384.026,116.997,3.282
0,0.052,0.248,0.445,0.282,0.372,0.132,88.021,285.617,0.308
0,0.232,0.068,0.392,0.402,0.343,0.223,137.642,105.052,1.31
0,0.202,0.098,0.457,0.402,0.455,0.188,86.468,97.902,0.883
0,0.098,0.202,0.133,0.217,0.424,0.182,205.672,244.34,0.842
0,0.16,0.14,0.429,0.395,0.319,0.249,100.552,167.071,0.602
0,0.076,0.224,0.224,0.378,0.41,0.349,105.626,155.221,0.68
0,0.072,0.228,0.177,0.349,0.117,0.115,210.392,507.886,0.414
0,0.07,0.23,0.21,0.153,0.271,0.448,158.81,187.289,0.848
0,0.208,0.092,0.279,0.133,0.136,0.428,353.251,169.552,2.083
0,0.262,0.038,0.344,0.229,0.229,0.231,297.05,107.966,2.751
0,0.17,0.13,0.46,0.355,0.348,0.136,110.66,172.339,0.642
0,0.196,0.104,0.449,0.058,0.214,0.153,267.268,218.801,1.222
0,0.124,0.176,0.386,0.28,0.34,0.36,133.556,154.223,0.866
0,0.122,0.178,0.259,0.337,0.157,0.125,218.554,378.937,0.577
0,0.114,0.186,0.398,0.295,0.323,0.316,123.118,187.306,0.657
0,0.27,0.03,0.43,0.311,0.196,0.14,186.121,89.472,2.08
0,0.054,0.246,0.343,0.296,0.111,0.136,157.028,511.481,0.307
0,0.232,0.068,0.086,0.36,0.464,0.198,301.055,124.774,2.413
0,0.202,0.098,0.13,0.417,0.042,0.09,313.644,299.266,1.048
0,0.264,0.036,0.166,0.065,0.034,0.146,589.82,226.911,2.599
0,0.216,0.084,0.444,0.288,0.423,0.084,158.077,123.238,1.283
0,0.122,0.178,0.232,0.214,0.273,0.449,210.171,161.259,1.303
0,0.132,0.168,0.253,0.075,0.195,0.263,302.41,315.957,0.957
0,0.204,0.096,0.184,0.027,0.445,0.345,420.298,143.528,2.928
0,0.262,0.038,0.255,0.053,0.117,0.246,493.225,172.385,2.861
0,0.112,0.188,0.399,0.129,0.171,0.02,257.101,441.201,0.583
0,0.246,0.054,0.246,0.318,0.305,0.39,281.618,91.735,3.07
0,0.12,0.18,0.373,0.188,0.329,0.283,170.985,207.61,0.824
0,0.184,0.116,0.123,0.405,0.055,0.298,279.957,258.536,1.083
0,0.214,0.086,0.103,0.297,0.314,0.411,339.114,126.74,2.676
0,0.226,0.074,0.343,0.031,0.104,0.322,387.947,196.561,1.974
0,0.056,0.244,0.031,0.223,0.443,0.071,166.346,305.88,0.544
0,0.18,0.12,0.294,0.139,0.106,0.268,333.637,267.764,1.246
0,0.224,0.076,0.207,0.11,0.238,0.334,433.214,177.747,2.437
0,0.098,0.202,0.047,0.45,0.303,0.054,197.759,382.295,0.517
0,0.15,0.15,0.319,0.063,0.289,0.324,271.787,210.55,1.291
0,0.234,0.066,0.179,0.246,0.285,0.377,366.109,124.984,2.929
0,0.21,0.09,0.036,0.239,0.024,0.312,470.724,279.77,1.683
0,0.14,0.16,0.048,0.371,0.351,0.452,217.478,127.475,1.706
0,0.066,0.234,0.066,0.352,0.158,0.4,160.431,286.41,0.56
0,0.088,0.212,0.196,0.045,0.338,0.046,271.597,395.075,0.687
0,0.254,0.046,0.44,0.276,0.223,0.409,181.819,76.664,2.372
0,0.166,0.134,0.087,0.33,0.342,0.278,271.824,195.813,1.388
0,0.12,0.18,0.47,0.275,0.352,0.279,106.159,173.19,0.613
0,0.064,0.236,0.201,0.47,0.304,0.038,131.097,402.624,0.326
0,0.082,0.218,0.362,0.107,0.36,0.07,181.227,326.647,0.555
0,0.218,0.082,0.322,0.233,0.383,0.402,253.019,87.974,2.876
0,0.128,0.172,0.253,0.165,0.126,0.222,286.597,361.106,0.794
0,0.064,0.236,0.045,0.147,0.466,0.289,154.084,185.035,0.833
0,0.258,0.042,0.218,0.469,0.432,0.357,163.72,62.324,2.627
0,0.244,0.056,0.241,0.114,0.091,0.364,446.084,171.488,2.601
0,0.104,0.196,0.233,0.137,0.451,0.436,177.84,90.448,1.966
0,0.062,0.238,0.381,0.179,0.096,0.034,228.467,586.491,0.39
0,0.262,0.038,0.409,0.026,0.167,0.281,337.207,125.643,2.684
0,0.058,0.242,0.331,0.043,0.113,0.445,159.07,253.356,0.628
0,0.204,0.096,0.029,0.442,0.112,0.36,286.656,206.593,1.388
0,0.238,0.062,0.435,0.349,0.367,0.205,141.002,95.197,1.481
0,0.228,0.072,0.3,0.091,0.245,0.132,397.004,207.091,1.917
0,0.086,0.214,0.275,0.186,0.253,0.109,211.188,397.741,0.531
0,0.262,0.038,0.141,0.433,0.457,0.297,228.485,72.618,3.146
0,0.184,0.116,0.126,0.271,0.089,0.321,354.194,259.159,1.367
0,0.064,0.236,0.042,0.039,0.465,0.021,208.27,320.203,0.65
0,0.176,0.124,0.112,0.315,0.466,0.242,254.413,147.89,1.72
0,0.116,0.184,0.241,0.417,0.065,0.026,243.634,484.691,0.503
0,0.18,0.12,0.024,0.299,0.341,0.327,327.267,183.308,1.785
0,0.178,0.122,0.431,0.295,0.405,0.247,138.54,126.689,1.094
0,0.206,0.094,0.284,0.063,0.089,0.052,451.908,330.268,1.368
0,0.27,0.03,0.452,0.083,0.318,0.283,248.077,78.943,3.142
0,0.114,0.186,0.286,0.142,0.153,0.275,245.817,329.98,0.745
0,0.23,0.07,0.153,0.242,0.303,0.373,377.852,129.6,2.916
0,0.066,0.234,0.41,0.228,0.234,0.208,126.798,352.022,0.36
0,0.23,0.07,0.397,0.02,0.349,0.066,326.209,177.602,1.837
0,0.174,0.126,0.181,0.081,0.162,0.337,399.388,265.849,1.502
0,0.218,0.082,0.191,0.165,0.264,0.198,415.084,208.477,1.991
0,0.114,0.186,0.128,0.2,0.136,0.038,359.687,503.362,0.715
0,0.176,0.124,0.262,0.028,0.15,0.061,436.178,382.672,1.14
0,0.102,0.198,0.462,0.399,0.193,0.266,82.319,271.27,0.303
0,0.132,0.168,0.346,0.33,0.369,0.05,163.944,258.051,0.635
0,0.064,0.236,0.304,0.141,0.384,0.388,123.771,159.896,0.774
0,0.248,0.052,0.071,0.12,0.288,0.179,574.883,216.961,2.65
0,0.18,0.12,0.453,0.123,0.366,0.287,190.549,136.282,1.398
0,0.26,0.04,0.427,0.287,0.255,0.357,187.731,75.778,2.477
0,0.28,0.02,0.396,0.049,0.25,0.168,338.701,97.421,3.477
0,0.132,0.168,0.302,0.384,0.108,0.264,171.799,300.042,0.573
0,0.168,0.132,0.353,0.156,0.453,0.093,228.296,183.005,1.247
0,0.156,0.144,0.382,0.093,0.092,0.123,310.069,363.841,0.852
0,0.23,0.07,0.386,0.12,0.264,0.092,310.57,180.271,1.723
0,0.05,0.25,0.385,0.396,0.373,0.236,69.512,240.612,0.289
0,0.08,0.22,0.269,0.196,0.054,0.285,212.095,406.974,0.521
0,0.24,0.06,0.282,0.225,0.107,0.151,358.511,190.404,1.883
0,0.21,0.09,0.236,0.178,0.07,0.183,403.288,268.733,1.501
0,0.204,0.096,0.366,0.222,0.364,0.164,237.151,158.245,1.499
0,0.198,0.102,0.469,0.352,0.447,0.048,108.722,122.885,0.885
0,0.068,0.232,0.288,0.424,0.062,0.423,110.143,272.747,0.404
0,0.164,0.136,0.278,0.376,0.467,0.133,161.016,161.095,1.0
0,0.1,0.2,0.378,0.42,0.298,0.19,97.861,270.538,0.362
0,0.276,0.024,0.072,0.036,0.094,0.136,697.153,249.542,2.794
0,0.162,0.138,0.254,0.068,0.302,0.248,328.971,242.124,1.359
0,0.174,0.126,0.156,0.098,0.213,0.38,389.241,227.355,1.712
0,0.22,0.08,0.207,0.03,0.082,0.197,518.729,297.317,1.745
0,0.126,0.174,0.176,0.298,0.045,0.098,318.465,467.123,0.682
0,0.238,0.062,0.449,0.236,0.425,0.261,173.171,80.998,2.138
0,0.06,0.24,0.108,0.134,0.389,0.404,151.429,165.093,0.917
0,0.18,0.12,0.161,0.359,0.137,0.366,265.082,208.695,1.27
0,0.172,0.128,0.467,0.307,0.228,0.43,120.756,117.407,1.029
0,0.178,0.122,0.28,0.289,0.116,0.252,261.266,250.977,1.041
0,0.242,0.058,0.162,0.255,0.287,0.19,394.967,159.898,2.47
0,0.06,0.24,0.064,0.433,0.362,0.397,108.975,171.61,0.635
0,0.14,0.16,0.183,0.043,0.173,0.039,428.485,463.404,0.925
0,0.14,0.16,0.453,0.416,0.137,0.243,93.939,255.191,0.368
0,0.094,0.206,0.338,0.137,0.234,0.048,234.349,427.366,0.548
0,0.134,0.166,0.339,0.106,0.061,0.324,273.364,309.073,0.884
0,0.196,0.104,0.225,0.435,0.053,0.416,207.518,179.197,1.158
0,0.214,0.086,0.149,0.231,0.098,0.402,393.131,193.221,2.035
0,0.252,0.048,0.393,0.274,0.027,0.378,237.257,114.387,2.074
0,0.126,0.174,0.243,0.404,0.055,0.45,170.275,225.37,0.756
0,0.266,0.034,0.422,0.07,0.354,0.335,281.024,80.299,3.5
0,0.206,0.094,0.407,0.247,0.207,0.443,199.622,113.22,1.763
0,0.096,0.204,0.029,0.432,0.144,0.227,213.474,394.991,0.54
0,0.156,0.144,0.279,0.277,0.378,0.083,227.033,235.081,0.966
0,0.25,0.05,0.147,0.219,0.34,0.427,419.217,100.265,4.181
0,0.098,0.202,0.39,0.097,0.434,0.328,143.546,145.471,0.987
0,0.166,0.134,0.057,0.116,0.084,0.294,459.574,357.525,1.285
0,0.25,0.05,0.432,0.09,0.312,0.179,271.218,120.105,2.258
0,0.196,0.104,0.242,0.156,0.164,0.217,373.036,254.312,1.467
0,0.15,0.15,0.24,0.069,0.033,0.202,396.599,406.298,0.976
0,0.158,0.142,0.303,0.302,0.096,0.435,209.501,193.494,1.083
0,0.188,0.112,0.37,0.066,0.146,0.269,316.798,238.334,1.329
0,0.17,0.13,0.101,0.16,0.452,0.443,325.612,95.72,3.402
0,0.178,0.122,0.021,0.13,0.425,0.049,453.365,299.086,1.516
0,0.142,0.158,0.17,0.183,0.266,0.161,315.097,316.181,0.997
0,0.08,0.22,0.362,0.465,0.164,0.422,77.26,215.145,0.359
0,0.112,0.188,0.311,0.4,0.393,0.261,112.537,181.236,0.621
0,0.166,0.134,0.038,0.113,0.242,0.365,420.972,257.807,1.633
0,0.07,0.23,0.414,0.125,0.414,0.273,114.439,190.355,0.601
0,0.146,0.154,0.354,0.305,0.397,0.185,158.163,184.417,0.858
0,0.168,0.132,0.197,0.139,0.418,0.153,326.622,217.686,1.5
0,0.272,0.028,0.049,0.237,0.109,0.103,530.359,180.713,2.935
0,0.258,0.042,0.188,0.194,0.35,0.317,426.284,110.185,3.869
0,0.246,0.054,0.164,0.272,0.469,0.105,364.608,129.525,2.815
0,0.234,0.066,0.4,0.395,0.043,0.364,153.391,126.848,1.209
0,0.208,0.092,0.082,0.206,0.284,0.076,456.658,272.402,1.676
0,0.104,0.196,0.459,0.034,0.279,0.331,168.831,220.474,0.766
0,0.238,0.062,0.164,0.344,0.391,0.417,288.966,80.746,3.579
0,0.08,0.22,0.268,0.186,0.444,0.163,151.192,226.97,0.666
0,0.224,0.076,0.028,0.411,0.23,0.184,318.676,202.189,1.576
0,0.23,0.07,0.084,0.397,0.246,0.057,323.464,208.746,1.55
0,0.264,0.036,0.137,0.453,0.436,0.056,220.932,102.253,2.161
0,0.21,0.09,0.165,0.377,0.174,0.122,297.517,233.978,1.272
0,0.16,0.14,0.248,0.41,0.375,0.284,158.634,154.238,1.029
0,0.254,0.046,0.194,0.256,0.154,0.418,380.942,119.39,3.191
0,0.244,0.056,0.407,0.097,0.026,0.149,337.577,190.787,1.769
0,0.202,0.098,0.232,0.068,0.073,0.424,423.465,218.271,1.94
0,0.222,0.078,0.121,0.425,0.138,0.46,261.493,135.538,1.929
0,0.178,0.122,0.183,0.227,0.126,0.094,380.836,343.665,1.108
0,0.174,0.126,0.12,0.275,0.394,0.292,289.117,164.078,1.762
0,0.128,0.172,0.34,0.024,0.294,0.455,232.653,152.618,1.524
