7.159063961467508364e+01
6.095042143740256080e+01
5.884772539033209426e+01
5.715921374838991653e+01
5.588326801734825011e+01
5.588326801734825011e+01
5.332684400470830610e+01
5.129092707896892023e+01
5.051181106513814711e+01
5.051181106513814711e+01
5.051181106513814711e+01
5.051181106513814711e+01
