2.298128280728162167e+02
2.065054451505112354e+02
2.048291027930246457e+02
2.028120027142914523e+02
2.020589841771367787e+02
1.997522859680532861e+02
1.983900237416907544e+02
1.959524346041558260e+02
1.957659074923674893e+02
1.956553843590753843e+02
