0,0.40717452625329875,0.17522567495878494,0.4175997987879163,0.12347230115760759,0.20328408767686773,0.6732436111655247,0.11302865675282672,0.43663797124150794,0.45033337200566537,0.4370312757597973,0.31280810441953466,0.25016061982066806,195.78201973713084,169.82298705282813
0,0.4416685971836347,0.25529893825573646,0.3030324645606288,0.31815190147795,0.4136040361410651,0.26824406238098486,0.2985142895734265,0.4430928022599735,0.2583929081666,0.2369058461574825,0.13993056935237758,0.62316358449014,162.93929667161677,100.6441808266827
0,0.184161600976867,0.20079281592507525,0.6150455830980578,0.20954647117483932,0.2544001295259343,0.5360533992992262,0.27721598624986155,0.14787072169111726,0.5749132920590212,0.21328342517492574,0.168292981193019,0.6184235936320552,115.78440926899515,123.55793001466391
0,0.4001504539015225,0.1203692170813753,0.47948032901710225,0.3939982198718306,0.15255506121929055,0.4534467189088789,0.21797799885421087,0.3550076134798673,0.4270143876659218,0.44866620925260137,0.23630743204348717,0.3150263587039115,117.35606639696756,112.62337166778484
0,0.1979050813958274,0.2588792463595525,0.5432156722446201,0.43594861169480215,0.35120491984278535,0.2128464684624125,0.35826947695309297,0.21783720238312254,0.4238933206637845,0.36054120870835515,0.2631633939022662,0.37629539738937867,121.78550725066752,138.70903864900956
0,0.3095101728947822,0.20578039530690534,0.48470943179831244,0.29159595811011874,0.20459532938453023,0.503808712505351,0.40516475016942244,0.36383854678957683,0.23099670304100073,0.1337590204192433,0.15675994598324572,0.7094810335975109,139.39504540247185,88.08066872800545
0,0.19887821006794273,0.18186075765224702,0.6192610322798102,0.3347281111649496,0.23558087870270084,0.42969101013234956,0.10695492023744584,0.10718826091466224,0.7858568188478919,0.22439459452877944,0.2400200570411568,0.5355853484300638,82.67522452394645,149.9458477248391
0,0.29759489123334826,0.30842135739151094,0.3939837513751408,0.2424783409038742,0.3938196807086971,0.3637019783874287,0.40220594454963166,0.2772570204892988,0.32053703496106956,0.17814681512536734,0.10413426620268246,0.7177189186719501,155.25153328588095,80.72280760180857
0,0.2949281275621586,0.19520236294645024,0.5098695094913912,0.41903325632965505,0.1891009731499611,0.39186577052038385,0.3694131014833405,0.24712852954527717,0.3834583689713823,0.222068796980338,0.16279713536718077,0.6151340676524812,122.25250786301552,96.08093585745189
0,0.19477022635824734,0.3187812297098078,0.4864485439319448,0.11000297672153142,0.3269257591891891,0.5630712640892795,0.3726953369196847,0.3677909518543515,0.2595137112259638,0.34611790309879564,0.24614893519987388,0.40773316170133045,188.25756404313796,161.0346654653468
0,0.23715895794398556,0.3135079380901037,0.44933310396591075,0.2758358150821858,0.2319277717573771,0.4922364131604371,0.4395212843385098,0.1863060932592201,0.3741726224022701,0.3426166992587982,0.1246650961919158,0.532718204549286,115.5089983456138,91.75420505947345
0,0.24483421413674447,0.2895876164400461,0.46557816942320945,0.39606715468011766,0.4320260671503834,0.17190677816949895,0.3201422427631978,0.11265120390706855,0.5672065533297337,0.3284618897464211,0.4221330362717154,0.2494050739818635,97.21172407032378,174.4015337026297
0,0.2111975411797184,0.38399108332452125,0.4048113754957603,0.13534966903446416,0.3580241852968572,0.5066261456686786,0.12036046979232834,0.41631617328723547,0.46332335692043614,0.18072531968554653,0.4212903616800907,0.3979843186343628,233.801527061274,233.58910752710574
