2.627045911113585674e+01
2.627045911113585674e+01
2.627045911113585674e+01
2.627045911113585674e+01
2.134688430751034360e+01
1.746340023529889507e+01
1.746340023529889507e+01
1.746340023529889507e+01
1.622721467891207325e+01
1.506294875210739370e+01
